X,Y,TreeType,dbh_cm
324160.738,5528474.142,Honey Locust,3
324150.24,5528431.929,Honey Locust,3
324143.222,5528417.29,Honey Locust,3
324176.407,5528416.113,Mountain Ash/Whitebeam,20
324176.971,5528424.235,Mountain Ash/Whitebeam,8
324178.218,5528443.529,Mountain Ash/Whitebeam,18
324178.523,5528459.908,Linden-Basswood,8
324178.767,5528475.194,Linden-Basswood,8
324180.295,5528491.29,Linden-Basswood,8
324183.507,5528503.558,Linden-Basswood,8
324476.899,5528475.581,Ash,15
324477.124,5528463.27,Ash,20
324474.238,5528455.036,Ash,15
324474.831,5528429.939,Ash,25
324472.134,5528425.539,Ash,30
324473.973,5528415.019,Ash,18
324495.498,5528457.305,Honey Locust,23
324493.873,5528475.674,Honey Locust,15
324496.866,5528489.235,Honey Locust,18
324902.902,5528811.436,Ash,15
324900.044,5528819.222,Ash,10
324899.911,5528828.565,Ash,15
324900.936,5528839.666,Ash,15
324902.167,5528861.246,Ash,10
324901.265,5528870.577,Ash,13
324901.541,5528879.544,Ash,15
324903.375,5528900.353,Ash,13
324902.429,5528910.03,Ash,15
324902.621,5528919.506,Ash,15
324903.289,5528930.265,Ash,13
324878.552,5528734.255,Honey Locust,5
324877.83,5528702.951,Honey Locust,8
324876.95,5528683.162,Honey Locust,8
324876.437,5528669.808,Honey Locust,10
324876.784,5528654.298,Honey Locust,10
324876.219,5528632.781,Honey Locust,13
324875.504,5528612.041,Honey Locust,8
324874.042,5528586.024,Honey Locust,8
324873.738,5528571.69,Honey Locust,8
324872.452,5528546.678,Plane-Sycamore,23
324871.505,5528537.769,Plane-Sycamore,20
324872.011,5528527.07,Plane-Sycamore,28
324891.406,5528537.483,Honey Locust,5
324892.95,5528555.336,Honey Locust,5
324894.987,5528632.671,Honey Locust,5
324896.183,5528662.778,Honey Locust,5
324895.91,5528694.194,Maple,15
324897.609,5528727.489,Maple,18
324897.657,5528747.092,Maple,10
324899.064,5528760.435,Maple,8
325949.725,5529132.605,Birch,46
325941.928,5529140.878,Birch,36
325932.491,5529148.043,Birch,36
325924.645,5529155.11,Birch,56
324953.562,5527961.238,Maple,15
324949.635,5527973.159,Maple,13
324946.641,5527980.972,Maple,15
324942.395,5527995.122,Maple,15
324936.371,5528014.788,Maple,13
324932.756,5528025.72,Maple,18
324929.809,5528038.148,Maple,18
324926.504,5528051.497,Maple,20
324923.353,5528063.466,Maple,18
324927.295,5528004.231,Maple,15
324929.976,5527998.044,Maple,15
324933.495,5527986.929,Maple,15
324935.113,5527978.396,Maple,15
324936.976,5527969.222,Maple,15
324940.797,5527960.581,Maple,15
324941.809,5527950.113,Maple,15
324530.844,5527577.994,Maple,13
324526.716,5527601.287,Maple,13
324519.998,5527618.958,Maple,10
324509.896,5527640.915,Maple,15
324487.314,5527686.168,Maple,18
324477.106,5527712.094,Honey Locust,5
324474.777,5527718.023,Honey Locust,10
324473.44,5527724.663,Honey Locust,5
324471.281,5527732.539,Honey Locust,5
324115.164,5528343.037,Linden-Basswood,20
324117.705,5528352.546,Linden-Basswood,8
324125.479,5528352.602,Linden-Basswood,10
324700.88,5527769.588,Plane-Sycamore,18
324721.2,5527797.597,Plane-Sycamore,25
325094.593,5528319.03,Plane-Sycamore,20
325094.294,5528311.062,Plane-Sycamore,15
325095.325,5528304.719,Plane-Sycamore,18
325097.76,5528295.313,Plane-Sycamore,15
325099.168,5528287.145,Plane-Sycamore,15
325103.279,5528098.614,Plane-Sycamore,15
325111.464,5528099.634,Plane-Sycamore,15
325119.109,5528103.995,Plane-Sycamore,18
325126.971,5528097.313,Plane-Sycamore,15
325134.488,5528097.627,Plane-Sycamore,18
325143.424,5528096.95,Plane-Sycamore,18
325151.463,5528096.648,Plane-Sycamore,18
325184.699,5528095.023,Plane-Sycamore,20
325191.248,5528094.332,Plane-Sycamore,18
325198.901,5528093.496,Plane-Sycamore,20
325208.215,5528093.639,Plane-Sycamore,18
325215.196,5528093.738,Plane-Sycamore,15
325223.453,5528093.624,Plane-Sycamore,15
325230.554,5528092.051,Plane-Sycamore,15
325239.352,5528092.16,Plane-Sycamore,15
325247.131,5528092.434,Plane-Sycamore,15
325255.995,5528092.02,Plane-Sycamore,18
325264.226,5528090.24,Plane-Sycamore,18
325271.63,5528091.244,Plane-Sycamore,18
325278.468,5528091.95,Plane-Sycamore,18
325286.474,5528093.59,Plane-Sycamore,15
325294.13,5528095.228,Plane-Sycamore,15
325302.054,5528097.174,Plane-Sycamore,18
325309.613,5528101.371,Plane-Sycamore,18
325316.522,5528104.796,Plane-Sycamore,20
325323.07,5528110.243,Plane-Sycamore,15
325329.77,5528114.106,Plane-Sycamore,15
325335.759,5528121.096,Plane-Sycamore,18
325341.332,5528126.644,Plane-Sycamore,18
325345.447,5528133.684,Plane-Sycamore,18
325349.032,5528140.655,Plane-Sycamore,18
325352.053,5528148.372,Plane-Sycamore,20
325355.013,5528155.501,Plane-Sycamore,18
325357.259,5528162.771,Plane-Sycamore,20
325359.051,5528172.723,Plane-Sycamore,20
325359.002,5528178.805,Plane-Sycamore,20
325428.016,5528323.272,Maple,18
325436.55,5528329.823,Maple,18
325444.357,5528336.136,Maple,18
325452.882,5528343.588,Maple,18
325461.654,5528350.911,Maple,20
325500.449,5528382.304,Maple,20
325507.077,5528389.627,Maple,15
325516.722,5528395.7,Maple,20
325538.094,5528416.89,Maple,20
325547.071,5528424.979,Maple,23
325557.258,5528428.955,Maple,20
325562.382,5528434.169,Maple,23
325572.931,5528438.03,Maple,25
326116.705,5528852.66,Maple,20
326124.402,5528856.626,Maple,18
326133.697,5528859.997,Maple,18
324939.818,5528322.234,Plane-Sycamore,25
324949.899,5528324.469,Plane-Sycamore,25
324959.406,5528322.43,Plane-Sycamore,25
324969.578,5528322.671,Plane-Sycamore,20
324978.975,5528321.19,Pine,15
324982.856,5528321.986,Pine,15
324986.874,5528321.738,Pine,10
325024.584,5528323.248,Apple/Crabapple,51
325053.627,5528322.6,Apple/Crabapple,38
324424.339,5527858.017,Maple,15
324405.751,5527859.244,Maple,15
324394.69,5527859.225,Maple,18
324382.579,5527859.195,Maple,18
324370.626,5527859.829,Maple,18
324359.49,5527859.354,Maple,13
324347.616,5527859.501,Maple,18
324071.11,5527865.241,Maple,8
324048.318,5527867.096,Maple,8
324025.707,5527869.577,Maple,5
320995.899,5528987.652,Ash,20
321012.385,5529083.852,Ash,25
320817.699,5529850.111,Maple,8
320812.891,5529859.689,Maple,8
320806.625,5529868.903,Maple,8
320800.762,5529876.279,Maple,8
320785.364,5529891.044,Maple,8
320777.155,5529897.077,Maple,8
320768.443,5529902.635,Maple,8
320759.901,5529907.303,Maple,8
320751.495,5529913.178,Maple,8
320743.799,5529917.7,Maple,8
320735.663,5529924.046,Maple,8
320727.675,5529929.953,Maple,8
320720.221,5529935.641,Maple,8
320712.739,5529943.272,Maple,8
320705.349,5529949.57,Maple,8
320694.408,5529960.878,Maple,8
320688.445,5529968.261,Maple,8
320682.734,5529974.48,Maple,8
320677.276,5529982.42,Maple,8
320670.793,5529989.936,Maple,8
320665.533,5529998.189,Maple,8
320660.858,5530006.35,Maple,8
320654.395,5530015.946,Maple,8
320649.535,5530023.896,Maple,8
320646.217,5530032.559,Maple,8
320641.335,5530041.693,Maple,8
320637.206,5530050.138,Maple,8
320631.932,5530059.1,Maple,8
320626.951,5530068.096,Maple,8
320622.85,5530073.666,Maple,8
320618.583,5530079.858,Maple,8
320614.197,5530086.197,Maple,8
320609.721,5530092.934,Maple,8
320604.872,5530101.009,Maple,8
320559.709,5530166.972,Maple,8
320553.213,5530175.701,Maple,8
320546.782,5530184.67,Maple,8
320542.592,5530191.714,Maple,8
320536.485,5530200.412,Maple,8
320530.515,5530208.34,Maple,8
320524.396,5530217.761,Maple,8
320521.851,5530215.884,Maple,8
320528.241,5530206.287,Maple,8
320533.739,5530198.758,Maple,8
320539.471,5530190.371,Maple,8
320544.536,5530183.125,Maple,8
320551.11,5530173.528,Maple,8
320556.388,5530165.317,Maple,8
320561.907,5530156.41,Maple,8
320567.826,5530150.202,Maple,8
320579.318,5530132.137,Maple,8
320585.154,5530123.954,Maple,4
320591.575,5530115.146,Maple,8
320596.814,5530106.925,Maple,8
320602.457,5530098.846,Maple,8
320607.948,5530092.514,Maple,8
320611.918,5530083.188,Maple,8
320616.41,5530076.77,Maple,8
320620.372,5530071.294,Maple,8
320624.262,5530065.661,Maple,8
320630.188,5530056.687,Maple,8
323973.683,5527870.356,Maple,18
323954.8,5527870.291,Maple,18
323914.205,5527872.986,Maple,18
323881.309,5527875.059,Maple,8
323857.577,5527873.71,Maple,15
323833.995,5527875.874,Maple,20
323768.043,5527876.713,Maple,8
323726.398,5527879.524,Maple,13
323683.595,5527880.44,Maple,13
323590.342,5527875.432,Maple,15
323562.592,5527870.262,Maple,18
323540.432,5527866.18,Maple,10
323495.502,5527860.243,Lilac,4
323464.67,5527856.081,Maple,10
323434.138,5527850.513,Maple,8
323339.948,5527843.077,Maple,15
323317.785,5527842.383,Maple,15
323259.476,5527845.402,Maple,18
323237.278,5527846.661,Maple,18
323204.932,5527847.633,Maple,15
323152.92,5527849.836,Maple,18
323126.124,5527851.245,Maple,20
323075.433,5527852.907,Maple,15
323009.472,5527853.288,Maple,15
322972.531,5527856.009,Maple,23
322937.9,5527856.636,Maple,20
322880.58,5527861.687,Maple,18
326132.481,5528856.796,Maple,18
326142.147,5528858.069,Maple,20
326151.317,5528857.937,Maple,15
326160.906,5528858.963,Maple,15
326169.592,5528858.117,Maple,15
326177.991,5528857.124,Maple,15
326188.047,5528858.303,Maple,13
326196.965,5528857.85,Maple,15
326205.574,5528857.273,Maple,15
326215.107,5528857.63,Maple,20
326233.289,5528856.505,Maple,18
326243.154,5528857.606,Maple,18
326251.097,5528855.107,Maple,20
326260.794,5528855.365,Maple,15
326270.273,5528857.422,Maple,20
326279.712,5528856.011,Maple,20
326288.89,5528853.97,Maple,18
326297.766,5528854.466,Maple,20
326308.623,5528855.433,Maple,15
326316.466,5528854.068,Maple,15
326324.287,5528851.82,Maple,13
326330.12,5528846.482,Maple,15
326260.597,5528855.212,Maple,13
326259.816,5528856.399,Maple,8
326258.881,5528857.272,Maple,8
326259.349,5528855.95,Maple,13
326256.357,5528856.556,Maple,15
326255.356,5528855.25,Maple,15
326168.28,5528855.183,Maple,10
326167.327,5528855.052,Maple,10
326164.906,5528860.4,Maple,18
326155.546,5528855.811,Maple,10
326153.693,5528854.743,Maple,10
326152.386,5528856.548,Maple,10
326135.649,5528854.979,Maple,10
326132.715,5528854.369,Maple,10
326130.903,5528855.272,Maple,18
326128.996,5528854.146,Maple,10
326126.379,5528852.909,Maple,13
326124.781,5528853.038,Maple,15
326123.273,5528853.861,Maple,8
326119.653,5528852.581,Maple,15
326118.83,5528853.123,Maple,15
326156.767,5528856.717,Walnnut/Butternut,18
326170.006,5528855.566,Walnnut/Butternut,18
326190.098,5528858.094,Walnnut/Butternut,15
326195.768,5528856.739,Walnnut/Butternut,15
326211.551,5528856.007,Walnnut/Butternut,15
326215.366,5528855.564,Walnnut/Butternut,15
326221.327,5528858.763,Walnnut/Butternut,15
326229.381,5528856.38,Walnnut/Butternut,18
326245.093,5528854.249,Walnnut/Butternut,15
326272.777,5528852.177,Walnnut/Butternut,15
326274.668,5528852.612,Walnnut/Butternut,15
326282.002,5528854.369,Walnnut/Butternut,15
326290.887,5528856.482,Walnnut/Butternut,18
326293.732,5528853.596,Walnnut/Butternut,15
326317.957,5528852.668,Walnnut/Butternut,18
326320.336,5528856.807,Walnnut/Butternut,15
321348.718,5528951.237,Honey Locust,15
321361.536,5528950.589,Honey Locust,33
321374.326,5528950.082,Honey Locust,36
321400.504,5528949.274,Honey Locust,46
321414.153,5528946.96,Honey Locust,18
321427.835,5528947.63,Honey Locust,36
321443.44,5528945.933,Honey Locust,36
321460.221,5528946.008,Honey Locust,25
321469.145,5528947.934,Honey Locust,38
321481.779,5528946.134,Honey Locust,3
321493.117,5528942.823,Honey Locust,28
321506.882,5528944.86,Honey Locust,46
321535.891,5528944.493,Honey Locust,36
321556.644,5528943.739,Honey Locust,36
321587.573,5528942.449,Honey Locust,36
321606.592,5528941.418,Honey Locust,41
321628.862,5528940.584,Honey Locust,46
321616.529,5528953.665,Honey Locust,46
321601.693,5528955.454,Honey Locust,20
321578.573,5528956.251,Honey Locust,30
321559.832,5528956.693,Honey Locust,30
321548.152,5528956.93,Honey Locust,46
321532.848,5528958.068,Honey Locust,20
325643.694,5528102.128,Honey Locust,5
325638.102,5528117.317,Honey Locust,5
325636.1,5528126.389,Honey Locust,5
325631.796,5528143.37,Honey Locust,8
325629.366,5528155.742,Honey Locust,5
325627.231,5528167.829,Honey Locust,5
325626.225,5528180.152,Honey Locust,8
325625.727,5528192.701,Honey Locust,8
325624.549,5528204.867,Honey Locust,5
325623.796,5528217.571,Honey Locust,5
325623.635,5528231.53,Honey Locust,5
325622.588,5528244.637,Honey Locust,5
325620.897,5528256.637,Honey Locust,5
325619.278,5528268.253,Honey Locust,5
325619.147,5528281.988,Honey Locust,5
325600.21,5528257.808,Honey Locust,5
325600.4,5528247.95,Honey Locust,10
325601.897,5528238.342,Honey Locust,10
325602.531,5528226.914,Honey Locust,10
325603.065,5528214.58,Honey Locust,10
325603.191,5528202.2,Honey Locust,5
325604.803,5528189.639,Honey Locust,5
325605.284,5528176.207,Honey Locust,5
325606.859,5528163.676,Honey Locust,5
325608.986,5528150.871,Honey Locust,5
325610.881,5528139.044,Honey Locust,5
325617.675,5528115.126,Honey Locust,5
325626.184,5528090.397,Honey Locust,10
325594.988,5528340.325,Maple,5
325592.709,5528369.818,Maple,5
325594.363,5528349.963,Maple,15
325593.32,5528360.041,Maple,13
325591.363,5528378.918,Maple,15
325591.586,5528389.561,Maple,20
325590.46,5528399.47,Maple,13
325589.056,5528410.437,Maple,18
325585.028,5528456.54,Maple,10
325580.055,5528476.124,Maple,20
324911.724,5528800.137,Ash,13
324921.109,5528797.139,Ash,10
324930.593,5528793.883,Ash,13
324940.075,5528790.881,Ash,18
324946.631,5528788.542,Ash,18
324970.523,5528781.13,Ash,20
324979.601,5528778.616,Ash,18
324989.508,5528774.568,Ash,18
324999.206,5528773.129,Ash,18
325008.591,5528773.164,Ash,10
324963.602,5528764.362,Maple,25
324949.761,5528770.607,Maple,30
324934.662,5528774.608,Maple,38
325270.473,5528669.836,Maple,13
325262.063,5528672.274,Maple,10
325252.889,5528676.322,Maple,10
325243.648,5528678.955,Maple,13
325234.259,5528680.508,Maple,18
325226.202,5528684.747,Maple,18
324901.42,5528849.362,Ash,18
324897.044,5528707.351,Maple,10
324675.438,5527729.138,Honey Locust,20
324657.905,5527704.117,Honey Locust,18
324652.104,5527697.287,Honey Locust,18
324646.675,5527689.11,Honey Locust,10
324618.511,5527651.27,Maple,8
324605.514,5527633.264,Maple,13
324592.325,5527615.157,Maple,15
324577.252,5527594.345,Maple,8
324562.237,5527575.006,Maple,8
324499.234,5527663.183,Maple,15
324795.158,5530098.168,Honey Locust,5
324799.653,5530107.989,Honey Locust,3
324804.255,5530116.174,Honey Locust,8
324809.86,5530123.319,Honey Locust,8
324815.792,5530130.957,Honey Locust,8
324822.42,5530137.786,Honey Locust,5
324829.5,5530142.444,Honey Locust,5
324836.549,5530147.791,Honey Locust,5
324844.001,5530152.96,Honey Locust,3
324851.524,5530157.209,Honey Locust,8
324859.466,5530161.513,Honey Locust,5
324867.307,5530166.446,Honey Locust,8
324875.405,5530170.278,Honey Locust,10
324883.052,5530174.844,Honey Locust,10
324891.379,5530179.751,Honey Locust,8
324899.124,5530183.387,Honey Locust,8
324907.608,5530188.136,Honey Locust,8
324915.281,5530192.587,Honey Locust,8
324923.733,5530196.61,Honey Locust,3
324931.762,5530200.464,Honey Locust,8
325929.872,5529913.397,Pine,10
325933.526,5529913.982,Pine,8
325932.806,5529911.433,Pine,8
325930.8,5529908.341,Pine,15
325929.095,5529909.72,Pine,8
325927.256,5529899.997,Pine,8
325925.867,5529898.638,Pine,8
325926.544,5529896.469,Pine,5
325927.341,5529894.382,Pine,18
325924.893,5529895.551,Pine,13
325923.817,5529890.742,Pine,13
325926.127,5529890.224,Pine,13
325925.393,5529887.514,Pine,13
325924.152,5529888.801,Pine,5
325923.968,5529886.177,Pine,8
325929.255,5529905.604,Walnnut/Butternut,15
325615.407,5531364.705,Linden-Basswood,8
325614.873,5531360.407,Linden-Basswood,8
325615.039,5531354.919,Linden-Basswood,10
325620.432,5531353.304,Linden-Basswood,10
325621.473,5531349.102,Linden-Basswood,10
325624.242,5531345.679,Linden-Basswood,10
325625.557,5531340.138,Linden-Basswood,10
325627.054,5531335.504,Linden-Basswood,10
325628.765,5531331.648,Linden-Basswood,10
325630.021,5531328.213,Linden-Basswood,10
325635.949,5531299.075,Pine,5
325630.944,5531303.721,Maple,8
325627.947,5531307.088,Maple,8
325626.077,5531311.502,Maple,10
325617.506,5531327.57,Pine,10
325611.607,5531334.077,Pine,13
325612.569,5531337.479,Maple,23
325610.166,5531342.209,Maple,20
325607.625,5531347.018,Maple,20
325604.498,5531352.393,Birch,20
325602.239,5531356.565,Walnnut/Butternut,8
325601.541,5531359.559,Walnnut/Butternut,8
325599.567,5531360.106,Walnnut/Butternut,8
325594.972,5531361.596,Maple,20
325590.898,5531365.418,Maple,13
325587.753,5531372.6,Walnnut/Butternut,10
325591.985,5531386.75,Walnnut/Butternut,10
321458.862,5528962.086,Honey Locust,18
321444.122,5528963.44,Honey Locust,33
321416.443,5528963.165,Honey Locust,46
321387.39,5528964.188,Honey Locust,25
321365.773,5528964.26,Honey Locust,38
321350.995,5528965.057,Honey Locust,18
321457.516,5529188.487,Pear/Flowering Pear,5
321449.12,5529188.956,Ash,102
321427.198,5529190.387,Ash,30
321399.547,5529190.788,Ash,36
321375.066,5529191.541,Ash,41
321346.958,5529193.006,Ash,25
321286.799,5529195.021,Pear/Flowering Pear,5
321313.51,5529193.474,Pear/Flowering Pear,5
321330.913,5529192.882,Pear/Flowering Pear,5
321349.687,5529191.908,Pear/Flowering Pear,5
321362.585,5529191.999,Pear/Flowering Pear,5
321378.471,5529191.327,Pear/Flowering Pear,5
321393.675,5529190.224,Pear/Flowering Pear,5
321408.315,5529189.928,Pear/Flowering Pear,5
321420.412,5529189.673,Pear/Flowering Pear,5
321433.037,5529189.518,Pear/Flowering Pear,5
321432.758,5529173.488,Pear/Flowering Pear,5
321422.097,5529174.421,Pear/Flowering Pear,5
321407.127,5529175.711,Pear/Flowering Pear,5
321376.475,5529177.006,Pear/Flowering Pear,5
321358.515,5529177.605,Pear/Flowering Pear,5
321281.634,5529179.649,Ash,36
321365.777,5529177.542,Spruce,20
321412.772,5529174.887,Ash,56
321448.174,5529173.947,Ash,18
321276.412,5529285.486,Honey Locust,36
321300.263,5529284.701,Honey Locust,25
321320.552,5529283.723,Honey Locust,36
321337.924,5529283.525,Honey Locust,36
321352.563,5529282.443,Honey Locust,28
321366.388,5529282.74,Honey Locust,20
321377.561,5529282.068,Honey Locust,20
321395.313,5529280.935,Honey Locust,28
321413.642,5529282.219,Honey Locust,25
321430.845,5529281.427,Honey Locust,18
321448.475,5529279.523,Ash,28
321457.162,5529278.945,Ash,30
321471.721,5529279.304,Honey Locust,25
321505.749,5529279.165,Honey Locust,25
321523.42,5529276.441,Honey Locust,25
321540.647,5529276.758,Honey Locust,20
321580.922,5529272.877,Honey Locust,25
321598.253,5529273.523,Honey Locust,25
321615.994,5529274.019,Ash,46
321635.902,5529272.563,Honey Locust,25
321645.142,5529286.968,Ironwood-Hornbeam,20
321617.338,5529287.283,Ash,41
321576.021,5529289.74,Ironwood-Hornbeam,18
321546.637,5529291.095,Ironwood-Hornbeam,30
321534.638,5529293.134,Ironwood-Hornbeam,41
321502.098,5529293.504,Ironwood-Hornbeam,41
321486.254,5529291.702,Ironwood-Hornbeam,41
321469.097,5529293.048,Ironwood-Hornbeam,36
321455.839,5529294.422,Ironwood-Hornbeam,30
321425.911,5529296.516,Ironwood-Hornbeam,36
321412.052,5529296.097,Ironwood-Hornbeam,36
321393.282,5529296.538,Ironwood-Hornbeam,51
321380.66,5529296.627,Ironwood-Hornbeam,41
321363.449,5529301.962,Ironwood-Hornbeam,51
321347.437,5529299.698,Ironwood-Hornbeam,41
321335.638,5529299.546,Ironwood-Hornbeam,30
321494.105,5529378.643,Honey Locust,25
321531.851,5529377.12,Honey Locust,18
321555.579,5529375.187,Honey Locust,18
321577.159,5529374.445,Honey Locust,13
321597.687,5529373.597,Honey Locust,13
321632.275,5529371.986,Honey Locust,20
321600.969,5529389.875,Honey Locust,18
321582.609,5529390.391,Honey Locust,28
321555.345,5529391.39,Honey Locust,36
321527.155,5529391.645,Honey Locust,23
321501.618,5529392.257,Honey Locust,36
321465.269,5529393.844,Honey Locust,28
321431.732,5529394.86,Honey Locust,36
321419.688,5529395.454,Honey Locust,28
321384.434,5529396.165,Honey Locust,20
321367.995,5529397.916,Honey Locust,20
321354.426,5529398.555,Honey Locust,13
321333.041,5529398.842,Honey Locust,15
321308.804,5529385.003,Honey Locust,5
321330.535,5529384.812,Honey Locust,20
321355.432,5529383.762,Honey Locust,23
321376.301,5529382.444,Honey Locust,25
321397.085,5529382.041,Honey Locust,20
321410.6,5529382.045,Honey Locust,30
321428.024,5529380.709,Honey Locust,23
324526.719,5529783.887,Ash,3
324520.722,5529777.323,Ash,3
324513.534,5529769.91,Ash,5
